run,string1,string2,string3,string4,p_initial_residual,label
run_06222,((((I1 - I1) - 2.0) + ((I1 * I1) * (0.205 - I1))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.097) * (2.0 * (-0.15 * I2))),((I1 - (0.430 + (0.205 + I2))) + (0.205 - I1)),((-1.0 * 0.205) + ((((0.430 * 0.097) + (I1 * 0.430)) * 0.097) * I2)),0.0300521,1
run_06223,((((I1 - I1) - 2.0) + ((I1 * (2.0 * 0.205)) * (2.0 - 2.0))) + (0.430 * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + -0.15) + (2.0 + I1)),((I1 - (0.430 + (0.205 + I2))) - (I1 * I1)),((-1.0 - 0.205) + (I1 * (((I1 * 0.430) * (I2 + 0.097)) * (-0.15 + 0.097)))),0.0554474,1
run_06224,((((I1 - (I2 - 0.089)) - (0.089 + 2.0)) + (((0.205 - I1) * (0.097 * 0.089)) * (I1 * 2.0))) + (((I1 - -0.15) * (0.205 - -0.15)) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 + 2.0))) + 0.205) * (2.0 - I1)),((I1 + 0.205) + (I1 * ((I2 + (-0.15 * 0.097)) + I1))),((I2 * 0.205) * (((-1.0 - (0.430 * 0.097)) * 0.097) * 0.097)),3.16E-05,0
run_06225,((((I1 - (I2 - 0.089)) - 2.0) + ((0.205 * I1) * (0.205 - I1))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) + (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.097) * (2.0 - 0.097)),((I1 + 1.0) + (I1 - I1)),((I2 + 0.205) * (I1 * 0.097)),0.678912,1
run_06226,((((I1 - I1) - 2.0) * ((0.205 - I1) * (0.205 - I2))) + (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + I1)),((I1 - (0.089 + 0.430)) - (I1 - I1)),((-1.0 * 0.205) + ((((0.430 * 0.097) - (0.430 * I1)) * 0.097) * (I1 - ((I1 * 0.097) - -0.15)))),0.487892,1
run_06227,((((I1 - I1) - 2.0) + ((I1 * (-1.0 * 0.205)) * (0.097 - 1.0))) + (0.430 * 0.430)),(((2.0 + ((1.0 + I1) - (0.089 - 2.0))) - 0.205) * (2.0 + I1)),((I1 * -0.15) - (I2 * ((I2 + (0.089 * -1.0)) + I1))),((I2 + 0.205) * (I1 * 0.089)),0.0840161,1
run_06228,((((I1 - I1) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 0.430))) + (0.430 - (((2.0 - -0.15) * (-0.15 + -1.0)) - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + I1)),((I1 + 1.0) - (I1 + ((I2 * (-0.15 * 0.097)) + I1))),((I2 - 0.205) * ((((0.430 * -1.0) + 0.430) * 0.097) * 0.097)),0.289916,1
run_06229,((I1 - ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) + (((I1 - I1) * (0.205 - -0.15)) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 - 0.097)),((I2 - (((0.089 - -0.15) - I1) + (0.205 + 0.097))) * (I1 - 0.097)),((I2 - 0.205) * ((((0.430 + -1.0) - (2.0 * 1.0)) * 0.097) + ((-1.0 * -0.15) - (-1.0 - 0.205)))),0.0652124,1
run_06230,((((I1 - (I2 - 0.089)) - 2.0) - ((I1 * (0.205 * I1)) * (0.097 - 1.0))) + ((0.205 + (I2 * (0.205 + -0.15))) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - (((-0.15 * I1) * (-0.15 - 0.205)) + (I1 + I1))) * (2.0 + 0.097)),((I1 + (-0.15 + (I2 * 0.205))) + (0.205 * (((-0.15 * 0.097) - (0.205 * -1.0)) + 1.0))),(((2.0 * -1.0) - 0.205) * (I1 * I1)),0.286655,1
run_06231,((((I1 - I1) - 2.0) - ((I1 * I1) * (0.205 - I1))) + (0.430 * 0.430)),(((2.0 * ((1.0 + 0.430) - (0.089 - 2.0))) + I2) + (2.0 - I1)),((I1 * ((0.205 - 0.205) + (-0.15 + 0.089))) - ((((0.430 - 2.0) - (I2 * 1.0)) + -0.15) * I1)),((I2 + 2.0) * (I1 * 0.097)),0.0752278,1
run_06232,((((I1 - I1) - 2.0) + (((0.205 - I1) * (0.097 * 1.0)) * (I1 * -1.0))) + (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 + 2.0))) - 0.205) * (2.0 + I1)),((I1 * 1.0) - (I2 * (I2 + I1))),((I2 + 2.0) * (0.205 * I1)),8.44E-13,0
run_06233,((((I1 - I1) - 2.0) + ((I1 * (2.0 * 0.205)) * 0.097)) + (2.0 * 0.430)),(((2.0 + ((1.0 + I2) - (0.089 - 2.0))) + 0.205) * (2.0 - I1)),((I1 + ((0.205 * I2) + (1.0 + 0.097))) * (I1 - (((0.430 * I1) - (1.0 * 0.097)) + 1.0))),((-1.0 * 0.205) * (I1 * (2.0 + ((I1 + 2.0) * I1)))),0.0272997,1
run_06234,((((I2 - (I2 - 0.089)) - 2.0) + (((2.0 - I1) * (0.097 * 1.0)) * (-1.0 * 2.0))) + (((-0.15 + (0.205 + -0.15)) * I2) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 1.0))) - (((-0.15 * 0.205) * (-0.15 - 2.0)) * (I1 * I1))) * (2.0 + I1)),((I1 + 1.0) - (I1 - I1)),((I2 * 0.205) + ((((0.430 + 0.097) - 0.089) * 0.097) * (0.205 * 0.205))),0.0713911,1
run_06235,((((I1 - I1) - 2.0) + ((I1 * I1) * (0.205 - 0.089))) + (((I1 - (0.430 + -0.15)) * (2.0 - I2)) * I2)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 - 0.097)),((I1 + 0.097) * (I1 - 0.097)),(((0.205 + 0.089) * 0.205) - (I1 * 0.097)),0.235992,1
run_06236,((((I1 - I1) - 2.0) + (((0.205 + I2) - I1) * (0.430 - 1.0))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * I1)),(((2.0 + ((1.0 + 0.430) - (0.097 - I2))) - 0.205) * (2.0 + (I1 * I2))),((I1 - (0.089 + ((1.0 - 0.089) - I1))) - (I1 - -1.0)),((-1.0 + 0.205) * ((((0.430 - 0.097) + (I1 * 0.430)) * 0.097) + I1)),0.0436456,1
run_06237,((((I1 - I1) - 2.0) + (((0.097 - I1) * (0.097 * 1.0)) * (I1 * 2.0))) + (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + I1)),((I1 + ((0.205 - 0.205) + (-0.15 + 0.089))) - (I1 - ((I2 + (I2 * 0.097)) + I2))),((I2 + I2) * (((I1 - 0.089) * 0.097) - 0.097)),0.619934,1
run_06238,(((((0.205 * 0.097) - I1) - 2.0) + ((I1 * I1) * (0.205 - I2))) + ((((0.205 + -0.15) - (2.0 + I2)) * (-1.0 - 0.089)) * (((2.0 - -0.15) * (0.430 + -1.0)) - 0.205))),(((((1.0 + 0.430) - (0.089 - 2.0)) + (I1 - 2.0)) - (((-0.15 * I1) * (-0.15 - 0.205)) * 1.0)) * (2.0 + 0.097)),((I1 * (((0.089 * I2) - I2) + (-1.0 + 0.097))) - (I1 * ((1.0 + (0.430 * I1)) * I1))),(((I2 * -1.0) * 0.205) * ((((0.430 - 0.097) + (I1 * 0.430)) * 0.097) * I1)),0.216605,1
run_06239,((((I1 - (I2 - 0.089)) - 2.0) + (0.089 * (I1 - I1))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (-1.0 - 0.205))),(((0.430 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + 0.097)),((I1 - (((0.089 * -0.15) - I1) + (I1 + 0.097))) + (I1 - I1)),((I2 + (-0.15 - ((I1 + 2.0) + I1))) * ((((0.430 + 0.097) - 0.089) * 0.097) * 0.097)),0.0584006,1
run_06240,((((I1 - (I2 - 0.089)) - 2.0) - ((I1 * (0.205 * 0.205)) * (I1 - 1.0))) + (((I1 - (0.205 + -0.15)) * 0.097) * (((I1 - -1.0) + I1) - -0.15))),(((2.0 + ((1.0 + 0.430) - (-0.15 - 2.0))) + 0.205) * (I1 + 0.097)),((I1 + (0.089 + (0.205 - -1.0))) - (I1 + I1)),(((((0.430 - -0.15) * (0.205 - I1)) + (-1.0 * 0.089)) + 0.205) * ((((0.430 + 0.097) + I1) * 0.097) + (I1 * -0.15))),6.34E-13,0
run_06241,((((I1 - I1) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) * (0.430 * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + (-1.0 * ((0.089 * I1) + I1))) - (2.0 + 0.097)),((I1 + (0.089 + ((0.089 * -0.15) + I1))) - (I1 - I1)),(((0.205 + 0.089) + 0.205) - (I1 + I1)),0.166147,1
run_06242,((I1 - ((I1 * -1.0) * (0.205 - I1))) + (((-0.15 + (0.430 + -0.15)) * I2) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) * 0.205) - (2.0 + I1)),((I1 - 0.097) - (I2 - -1.0)),((-1.0 - (0.089 - (0.205 + I2))) * ((((0.430 + -1.0) + 0.430) * 0.097) * 1.0)),1.14E-08,0
run_06243,((((I1 - I1) - 2.0) * ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) - (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (2.0 - 2.0))) + (0.089 + ((2.0 * I1) * (-0.15 - -1.0)))) - (2.0 + 0.097)),((I1 * (2.0 + I2)) * (I2 * ((2.0 + (0.089 * -1.0)) + I1))),((I2 - 0.205) * (I1 * ((1.0 * I1) * (I2 + 0.205)))),4.99E-10,0
run_06244,((((I1 - (I2 - 0.089)) - (0.089 + -1.0)) - ((I1 * I1) * (0.205 * I1))) * (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + I1) * (2.0 + I1)),((I1 + (((0.089 + 0.089) - I1) + 0.430)) - (I1 - (((-0.15 - 2.0) - (2.0 * I2)) + (-0.15 + I1)))),((I2 - (0.089 - -1.0)) * (((I2 + (0.430 * 0.097)) * 0.097) * 0.097)),0.602932,1
run_06245,((((I1 * (I2 - 0.089)) - 2.0) * ((I1 * (2.0 * 0.097)) * (0.097 * 1.0))) * (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + (-0.15 * ((-0.15 * I1) + I1))) * (2.0 * (-0.15 * (I1 - (2.0 + 0.430))))),((2.0 - (2.0 + I2)) - (I1 * I1)),((-1.0 - 0.205) * (0.089 * 0.097)),0.0204575,1
run_06246,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 2.0))) * (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (-1.0 - ((2.0 - 2.0) + (-1.0 + I1))))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - I1) * (2.0 + (0.089 - (I1 * (1.0 - 2.0))))),((0.205 + 1.0) + (I1 - I1)),(((0.205 + 0.089) * ((I1 - (0.430 - I2)) - (0.430 * I2))) * (I1 + 0.097)),0.0317686,1
run_06247,((((I1 * (I2 - 0.089)) - 2.0) - 0.089) + (0.430 - I1)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 * (-0.15 * I2))),((2.0 + (2.0 + I2)) * (I1 * ((1.0 + (0.430 + I1)) * I1))),((-1.0 - 0.205) * (((-0.15 * (0.430 * 0.097)) + -0.15) + (0.205 * I1))),8.04E-13,0
run_06248,((((I1 - (I2 - 0.089)) - 2.0) + (((0.205 * I1) * I1) * (0.097 - 1.0))) - (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - I1) * (2.0 - (0.089 + I1))),((I1 - (((0.089 + 0.089) - I1) + (0.205 + 0.097))) - (I1 - I1)),((I2 - 0.205) * (I1 * (0.205 * ((0.205 - 0.205) - (-0.15 + -0.15))))),0.167475,1
run_06249,((((I1 + (I2 - 0.089)) - 2.0) - ((I1 * (0.205 * 0.205)) * 0.205)) + (0.430 + (((2.0 - -0.15) * (0.430 + -1.0)) - 0.205))),(((2.0 + ((0.430 + I1) - I1)) + 0.205) * (2.0 + I1)),((I1 + (2.0 + I2)) - (I2 - 0.097)),((-1.0 * 0.205) * ((I1 + (-0.15 * (0.430 * 0.097))) * I1)),0.519464,1
run_06250,((((I1 - (I2 - 0.089)) - 2.0) - (((2.0 - I1) * (0.097 * 1.0)) * (0.430 * 2.0))) + (((-0.15 + (0.430 + -0.15)) * I2) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 - I1)),((I1 * ((0.205 - I1) + (0.089 + -0.15))) * (I1 * I1)),((I2 - 0.205) * ((((0.430 + -1.0) + (I1 * 1.0)) * 0.097) * 0.097)),0.175856,1
run_06251,((((I1 - I1) - 2.0) + ((I1 * I1) * (0.205 - I1))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) + (2.0 + I1)),((I1 + (0.430 + (0.205 + I2))) * (0.205 - I1)),((I1 * 0.205) * (I1 * I2)),0.0528161,1
run_06252,((((I1 - (I2 - 0.089)) - (0.089 + 2.0)) - ((I1 * (2.0 * 0.205)) * 0.097)) + (0.430 * (((2.0 - -0.15) * (0.430 + -1.0)) - 0.205))),(((2.0 + ((2.0 + 0.430) - (0.089 - 2.0))) + (-0.15 * ((-0.15 * I1) + I1))) * (2.0 - I1)),((I1 * (2.0 + I2)) - (I1 * (((-1.0 * -0.15) - (0.205 * -1.0)) + 1.0))),((I2 + 0.205) * (I1 * ((0.097 + (0.089 - -1.0)) * -0.15))),0.670926,1
run_06253,((((I1 - (I2 - 0.089)) - 2.0) * ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (-1.0 - ((2.0 - -0.15) + (0.430 + -1.0))))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + I1)),((I1 - ((0.205 + -1.0) + (-0.15 - 0.089))) - (I2 + I1)),(((2.0 * -1.0) - 0.205) + (I1 - 1.0)),0.02227,1
run_06254,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * I1) * (2.0 - I1))) + (((-0.15 + (1.0 + -0.15)) * I2) - 0.430)),(((2.0 + (I1 - (1.0 - 0.430))) - 0.205) * (2.0 + 0.097)),((I1 * (I1 + (0.205 - -1.0))) * (I1 * I1)),((I2 * 0.205) - ((((0.097 * 0.089) + (I1 * 0.430)) * 0.097) - (0.205 * (0.205 - I1)))),8.86E-06,0
run_06255,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (((2.0 + -0.15) + I1) - (0.430 * -1.0)))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) * 0.097) * (2.0 + 0.430)),((I1 - 1.0) - (I1 + ((I2 + (-0.15 * 0.097)) + I1))),(((2.0 * -1.0) * 0.205) * ((((0.430 + -1.0) + (I1 * 1.0)) * 0.097) * 0.097)),6.52E-13,0
run_06256,((((I1 - I1) - 2.0) + ((I1 * (0.205 * 0.205)) * (2.0 - 2.0))) + (((I1 - (1.0 + -0.15)) * (2.0 - I2)) - (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + I1)),((I1 + 0.097) - (I1 - (I2 + I1))),((-1.0 * 0.205) * (I1 * 0.097)),0.193015,1
run_06257,((((0.097 - I1) - 2.0) - ((I1 * (2.0 * 0.097)) * (0.097 - 1.0))) * (((I1 - (0.205 + -0.15)) + (2.0 - I2)) * (0.097 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + I1)),((I1 + (0.430 + (0.205 + I2))) * (I1 * I1)),((I2 + 2.0) - (I1 + 0.089)),0.334927,1
run_06258,((((I1 - (I2 - 0.089)) - (0.089 + 2.0)) + ((I1 * I1) * (0.205 - I1))) * (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 - I1)),((I1 + (2.0 + I2)) - (I2 * I1)),((I2 + 0.205) * ((((0.430 + 0.097) + I1) * 0.097) * (2.0 * (1.0 * I1)))),0.656436,1
run_06259,((((I1 - (I2 - 0.089)) - (0.089 + 2.0)) + ((I2 * (2.0 * I1)) * (0.097 * 1.0))) + (((-0.15 + (0.430 + -0.15)) * I2) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + 0.097)),((I1 + (0.430 + (0.205 + I2))) - (0.205 * I1)),((I1 * 0.205) * ((((0.089 + -1.0) + (I1 * 1.0)) * 0.097) * 0.097)),0.306226,1
run_06260,((((I1 - (I2 - 0.089)) - 2.0) - ((I1 * I1) * (0.205 - 0.205))) + (((I1 - (0.205 + -0.15)) * (0.089 - I2)) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) - (2.0 - 0.097)),((((I1 + 2.0) - (0.205 + I1)) + (((0.089 + 0.089) - I1) + (0.205 + 0.097))) - ((((0.430 + I1) - (0.205 * 0.430)) - -0.15) - I1)),((I2 - 0.205) * (I1 * (0.205 * (0.089 * (I1 + 2.0))))),0.00865171,0
run_06261,(((I2 - 2.0) + I2) + (((I1 - (0.205 + 0.205)) * (2.0 - I2)) * (((-1.0 - -0.15) * (I1 + 0.430)) - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + 0.097)),((I1 + (2.0 + I2)) * (I2 - ((I2 + (0.089 * -1.0)) * I1))),((-1.0 * I2) - (((I1 - I1) * 0.097) * 0.097)),0.633543,1
run_06262,(((-0.15 - 2.0) - ((I1 * I1) * (0.205 - I1))) * (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + 0.097)),((I1 + (((0.089 * -0.15) - I1) + (0.205 + 0.097))) + (I1 * (((I2 - 2.0) + (2.0 * I2)) + (-0.15 + I1)))),((I2 - (-0.15 - ((-1.0 + 1.0) * I1))) * (I1 * ((I2 - I2) * I2))),0.670244,1
run_06263,((0.097 - ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) + (0.430 * 0.430)),(((((1.0 + 0.430) + (0.089 - 2.0)) + (0.430 - 2.0)) - (((-0.15 * I1) * (-0.15 - 0.205)) * (I1 + I1))) * (2.0 + 0.097)),((I1 * (-0.15 + I2)) * (I1 * ((I2 - 2.0) + I1))),((I2 * 0.205) * ((((0.430 + 0.097) + (I1 + 0.430)) * (-1.0 * -0.15)) * (I1 * -0.15))),0.032498,1
run_06264,((((I1 - (I2 - 0.089)) - (0.089 + 2.0)) - ((I1 * I1) * (0.205 - I1))) * (0.430 * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 * 0.097)),((I1 + (((1.0 * 0.089) - I1) + (0.430 + 0.097))) - (I2 * I1)),((I2 + 2.0) * (0.089 * I1)),0.0209516,1
run_06265,((((I1 - (I2 - 0.089)) - 2.0) - ((I1 * (0.205 * I1)) * (0.097 * I1))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * 0.430)),(((((1.0 + 0.430) - (0.089 - 2.0)) + (I2 - 2.0)) + 0.205) * (2.0 + (-0.15 * (I1 - I2)))),((0.097 + (2.0 + I2)) * (0.205 - I1)),((-1.0 - 0.205) * (I1 + (2.0 * ((I1 + -1.0) * I1)))),0.00718115,0
run_06266,((((I1 - I1) - 2.0) - ((I1 * I1) * (0.205 - 0.097))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (((2.0 - -0.15) * (0.430 + -1.0)) - 0.205))),(((2.0 + ((0.205 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + 0.097)),((I1 + (2.0 + I2)) * (I2 + ((I2 - (0.089 * -1.0)) + I1))),((-1.0 * 0.205) + ((((-1.0 + 0.097) + I1) * 0.097) * (I1 * -0.15))),0.149012,1
run_06267,((((I1 - I1) - 2.0) + ((I1 * I2) * (0.205 - I1))) + (((I1 - (0.205 + -0.15)) * (2.0 + I2)) * 0.430)),(((2.0 + ((0.430 + 0.430) - (0.089 - 2.0))) + (-1.0 * (I1 + I1))) * (2.0 + I1)),((I1 + (((0.089 * -0.15) - I1) + (0.205 + 0.097))) * (I1 - (((0.430 * I1) + (1.0 + -1.0)) + (0.205 - 0.430)))),((-1.0 * 0.205) * ((0.205 * ((0.097 + -1.0) * (0.430 * 1.0))) * 0.097)),0.111871,1
run_06268,(((-0.15 - 2.0) + (I1 * (I1 - (0.205 * 0.205)))) + (0.430 * 0.430)),((I1 - 0.205) * (2.0 + I1)),((I1 - (((1.0 - 0.089) + I1) - I2)) - (I2 + (((-0.15 - 2.0) - (2.0 * I2)) + (-0.15 + I1)))),((I2 - 0.205) * (I2 * (((I1 * 2.0) * (0.097 + 0.097)) * (0.430 + 0.097)))),6.60E-13,0
run_06269,((((I1 - I1) - 2.0) + ((I1 * (2.0 * 0.205)) * (2.0 - 2.0))) + (0.430 * 0.430)),(((2.0 * ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + 0.097)),((I1 + ((0.205 - -1.0) + (-0.15 - 0.089))) + (I1 + 0.097)),((I2 * 0.205) * ((I1 * 0.097) + (I1 - ((I1 * 0.097) - -0.15)))),0.119954,1
run_06270,(((I2 - 2.0) + ((I1 * I1) * (0.205 - I1))) + (((I1 - (0.205 * 0.089)) * (-1.0 - I2)) * 0.430)),((I1 + 0.205) * (2.0 + I1)),((I1 + (2.0 + I2)) - (I1 - I1)),((-1.0 - 0.205) * ((((2.0 + I2) + 0.430) * 0.089) * I1)),6.56E-13,0
run_06271,((((I1 - (I2 - 0.089)) - (0.089 + 2.0)) * ((I1 * I1) * (0.097 - I1))) + (((I1 - (0.205 + 1.0)) * (2.0 - I2)) * (-1.0 - 0.205))),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + 0.097)),((I1 - (((0.089 + 0.089) - I1) + I2)) - (I1 * I1)),((I2 * 0.205) * ((((0.097 + -1.0) + I1) * (0.430 * 1.0)) * 0.097)),0.0701647,1
run_06272,((((I1 * (I2 - 0.089)) + 2.0) + ((I1 * I1) * (0.205 - I2))) * (((I1 - (0.205 + -0.15)) * (2.0 - 0.097)) * 0.430)),(((2.0 + ((1.0 + I1) - (0.089 - 2.0))) * 0.205) * (2.0 + I1)),((2.0 + ((0.205 - 0.205) + (-0.15 + 2.0))) - (I1 - I1)),((I1 - 0.205) + (((-1.0 - (0.430 * -1.0)) * 0.097) * 0.097)),2.00E-08,0
run_06273,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.205 - 1.0))) + (((I1 - (0.205 + 0.430)) * (2.0 - I2)) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - I2))) + 0.205) * (2.0 * I1)),((I1 + (((0.089 + 0.089) - I1) + 0.430)) - (I1 * 0.097)),(((2.0 * -1.0) + 0.205) * ((((0.430 + -1.0) + (I1 * 1.0)) * 0.097) * 0.097)),0.282648,1
run_06274,((((I1 - I1) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) + (0.430 - 0.430)),(((2.0 + (2.0 - (1.0 - 0.430))) + 0.205) * (2.0 + 0.097)),((I1 * 1.0) - (I2 * ((I2 + (0.089 * -1.0)) + I1))),((I2 * -1.0) * (I1 + I1)),0.0532942,1
run_06275,((((I1 - (I1 - 0.089)) - 2.0) - I2) + (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - (0.089 + ((-0.15 * I1) * (-0.15 - -1.0)))) * ((((-0.15 - 2.0) + I2) * I2) + I1)),((I1 + (-0.15 + ((0.089 * 0.089) + I1))) - (I1 - 0.097)),((I2 - (((2.0 + I1) - (I2 + I2)) - 1.0)) * (I1 * -0.15)),6.71E-13,0
run_06276,((((I1 - I1) - 2.0) + ((I1 * I1) * (0.205 - I1))) - (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + (I1 * 0.430))),(((((0.097 * I1) + (0.097 + 0.089)) + (I1 + 0.205)) * (0.430 + (0.205 + I2))) * (I1 - 0.097)),((-1.0 * 0.205) + (I1 * 0.097)),0.250467,1
run_06277,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 - (0.205 * 0.205)) * (1.0 - 1.0))) + (((I1 - (0.205 + -0.15)) * (2.0 + I2)) - 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) * 0.205) * (2.0 + (I1 * 0.430))),((I1 - ((I2 + I2) + (0.205 - 0.089))) + (I1 - I1)),((0.205 * 0.205) * (I1 - 0.089)),0.0900899,1
run_06278,((((I1 * (I2 - 2.0)) - 2.0) + ((I1 * (0.430 * 0.205)) * (0.097 - 1.0))) + (0.430 * 0.430)),(((2.0 * ((1.0 + 0.205) - (0.089 - 2.0))) + 0.205) + (2.0 + 0.097)),((I1 + (-0.15 + (I2 * 0.205))) - (I2 * (0.097 + 1.0))),(((2.0 * -1.0) - 0.205) * ((((2.0 * I2) + 0.430) + 0.089) * 0.089)),0.138312,1
run_06279,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 2.0))) + (((I1 - (0.205 + -0.15)) * (2.0 - I2)) * (((2.0 - -0.15) * (0.430 + -1.0)) - 0.205))),(((2.0 + ((1.0 + 0.430) - (1.0 - 2.0))) - 0.205) * (2.0 + (-0.15 * I2))),((I1 - (2.0 + I2)) - ((((I2 - 2.0) * I1) - I1) - I1)),((I2 + 0.205) * (I1 - I1)),0.0642942,1
run_06280,((((I1 - I1) + 2.0) + ((I1 * (0.205 * 0.205)) * (0.097 - 1.0))) + (0.430 * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) + 0.205) * (2.0 + 0.097)),((I1 - 1.0) - (I2 * ((I2 + (0.089 * -1.0)) + I1))),((I2 - 0.205) * (I1 * I1)),0.0334468,1
run_06281,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * I1) * (0.205 - I1))) + (((I1 - (0.205 + -0.15)) * (2.0 * I2)) * 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - (((-0.15 * I1) + (-0.15 - 0.205)) + (I1 + I1))) * (2.0 + I1)),((I1 + (((1.0 - 0.089) - I1) + I2)) * (I1 * (I2 + (I2 + 2.0)))),((I2 - 0.205) - ((((0.430 - 0.097) + (I1 * 0.430)) * 0.097) + I1)),0.160701,1
run_06282,((((I1 - (I2 - 0.089)) - 2.0) + ((I1 * I1) * (0.089 - I1))) + (0.430 + 0.430)),(((2.0 + ((1.0 + 0.430) - (0.089 - 2.0))) - 0.205) * (2.0 + 0.430)),((I1 + (0.089 + I2)) - (I1 * ((I2 + (-0.15 * 0.097)) + I1))),((-1.0 + -0.15) - (I1 * I1)),0.705707,1
